Unnamed: 0,T,U,Сl,aoi,I
2017-09-07 09:00:00,12,94,99,45.3728794629103,73.6583333333333
2017-09-07 10:00:00,12,94,99,31.2942316547679,70.2733333333334
2017-09-07 11:00:00,13,94,99,18.180994766919,100.483333333333
2017-09-07 12:00:00,14,88,75,10.6820658330922,137.66
2017-09-07 13:00:00,15,82,99,18.180994766919,205.691666666667
2017-09-07 14:00:00,15,82,75,31.2942316547679,216.556666666667
2017-09-07 15:00:00,15,82,75,45.3728794629103,153.195
2017-09-07 16:00:00,16,83,75,59.7103120453545,92.0266666666666
2017-09-07 17:00:00,15,88,45,74.1178742455395,54.8566666666667
2017-09-07 18:00:00,15,94,20,88.5059245359882,17.7266666666667
2017-09-08 06:00:00,14,94,75,88.6145469834454,4.85
2017-09-08 07:00:00,14,100,99,74.2215149758736,20.7216666666667
2017-09-08 08:00:00,15,94,99,59.8161477494567,16.0816666666667
2017-09-08 09:00:00,14,100,99,45.4912546030868,21.51
2017-09-08 10:00:00,14,100,99,31.4457627198745,44.4266666666667
2017-09-08 11:00:00,14,100,99,18.421287384421,66.0316666666667
2017-09-08 12:00:00,14,94,99,11.0756683329369,84.5366666666667
2017-09-08 13:00:00,14,94,99,18.421287384421,199.861666666667
2017-09-08 14:00:00,14,94,99,31.4457627198745,156.955
2017-09-08 15:00:00,15,82,45,45.4912546030868,298.046666666667
2017-09-08 16:00:00,15,82,45,59.8161477494567,244.348333333333
2017-09-08 17:00:00,15,88,75,74.2215149758736,50.6683333333334
2017-09-08 18:00:00,14,88,75,88.6145469834454,4.30833333333334
2017-09-09 06:00:00,12,94,75,88.7236396358782,7.23833333333333
2017-09-09 07:00:00,12,94,75,74.3262610953805,46.225
2017-09-09 08:00:00,12,94,75,59.9238480522075,159.245
2017-09-09 09:00:00,12,94,75,45.612502174438,115.091666666667
2017-09-09 10:00:00,13,88,75,31.6016361367194,174.546666666667
2017-09-09 11:00:00,13,94,75,18.6675425569069,289.883333333333
2017-09-09 12:00:00,13,94,75,11.4707545343407,147.441666666667
2017-09-09 14:00:00,16,77,45,31.6016361367194,802.881666666667
2017-09-09 15:00:00,16,72,45,45.612502174438,384.301666666666
2017-09-09 17:00:00,14,82,45,74.3262610953805,87.2483333333334
2017-09-09 18:00:00,14,82,45,88.7236396358782,16.1583333333333
2017-09-10 06:00:00,10,94,75,88.8331660014163,14.945
2017-09-10 07:00:00,10,88,75,74.4320835526266,60.245
2017-09-10 08:00:00,10,88,75,60.033387349471,123.348333333333
2017-09-10 09:00:00,11,77,75,45.7365921520122,193.95
2017-09-10 10:00:00,11,72,75,31.7617901610086,250.018333333333
2017-09-10 11:00:00,11,77,75,18.919543092878,160.29
2017-09-10 12:00:00,11,77,75,11.8672073647356,221.851666666667
2017-09-10 13:00:00,11,77,75,18.919543092878,140.671666666667
2017-09-10 14:00:00,11,77,75,31.7617901610086,115.215
2017-09-10 15:00:00,11,77,75,45.7365921520122,241.441666666667
2017-09-10 16:00:00,12,72,75,60.033387349471,111.891666666667
2017-09-10 17:00:00,11,77,75,74.4320835526266,37.2016666666667
2017-09-10 18:00:00,10,82,0,88.8331660014163,10.1333333333333
2017-09-11 06:00:00,6,93,75,88.9430893109114,12.8583333333333
2017-09-11 07:00:00,6,100,45,74.5389522321213,38.49
2017-09-11 11:00:00,8,87,75,19.1770684750695,84.0133333333334
2017-09-11 12:00:00,8,82,75,12.2649093465919,76.1016666666667
2017-09-11 13:00:00,8,87,75,19.1770684750695,70.2666666666667
2017-09-11 14:00:00,8,87,75,31.9261572132839,41.4833333333333
2017-09-11 15:00:00,8,93,75,45.8634909927323,30.4083333333333
2017-09-11 16:00:00,8,93,75,60.1447379779349,25.475
2017-09-11 17:00:00,8,100,75,74.5389522321213,13.2383333333333
2017-09-11 18:00:00,8,100,99,88.9430893109114,3.50333333333333
2017-09-12 06:00:00,15,94,75,89.0533725403849,7.97166666666667
2017-09-12 07:00:00,16,88,75,74.6468359693957,48.56
2017-09-12 08:00:00,16,94,75,60.2578702310608,92.6733333333334
2017-09-12 09:00:00,17,88,45,45.9931616760556,380.65
2017-09-12 10:00:00,18,83,75,32.0946640631197,615.851666666667
2017-09-12 11:00:00,19,83,75,19.4398956207623,632.298333333333
2017-09-12 12:00:00,21,73,75,12.6637426322289,607.965
2017-09-12 13:00:00,22,69,75,19.4398956207623,417.795
2017-09-12 14:00:00,21,73,75,32.0946640631197,514.718333333333
2017-09-12 15:00:00,21,73,75,45.9931616760556,222.571666666667
2017-09-12 16:00:00,21,73,75,60.2578702310608,152.35
2017-09-12 17:00:00,20,83,75,74.6468359693957,36.55
2017-09-12 18:00:00,19,88,75,89.0533725403849,16.8033333333333
2017-09-13 07:00:00,15,94,0,74.7557025675993,184.466666666667
2017-09-13 08:00:00,17,88,0,60.3727523781952,382.176666666667
2017-09-13 09:00:00,19,78,0,46.1255637508242,586.296666666667
2017-09-13 10:00:00,20,73,0,32.2672320235244,743.503333333333
2017-09-13 11:00:00,22,65,0,19.7077995797835,855.358333333334
2017-09-13 12:00:00,23,65,0,13.063589038737,919.765
2017-09-13 13:00:00,24,57,0,19.7077995797835,896.961666666667
2017-09-13 14:00:00,25,51,0,32.2672320235244,739.24
2017-09-13 15:00:00,25,47,0,46.1255637508242,576.381666666667
2017-09-13 16:00:00,24,47,20,60.3727523781952,272.183333333333
2017-09-13 17:00:00,22,57,20,74.7557025675993,94.44
2017-09-14 06:00:00,16,63,45,89.274869526968,13.1016666666667
2017-09-14 07:00:00,17,59,45,74.8655188155728,71.8766666666667
2017-09-14 15:00:00,17,94,75,46.2606533880699,82.5883333333333
2017-09-14 16:00:00,18,94,75,60.489350686773,91.6133333333333
2017-09-14 17:00:00,18,94,45,74.8655188155728,78.0183333333334
2017-09-14 18:00:00,17,94,45,89.274869526968,10.5983333333333
2017-09-15 07:00:00,12,94,0,74.9762505073625,102.625
2017-09-15 08:00:00,15,82,0,60.6076294475373,403.621666666666
2017-09-15 09:00:00,17,77,0,46.3983834395235,628.643333333333
2017-09-15 10:00:00,19,68,0,32.6242104730382,655.11
2017-09-15 11:00:00,21,60,0,20.2579325596151,700.1
2017-09-15 12:00:00,22,57,0,13.8658470167867,900.031666666667
2017-09-15 13:00:00,23,47,0,20.2579325596151,933.286666666667
2017-09-15 14:00:00,24,44,0,32.6242104730382,816.783333333333
2017-09-15 15:00:00,23,47,0,46.3983834395235,641.338333333333
2017-09-15 16:00:00,23,47,0,60.6076294475373,424.296666666667
2017-09-15 17:00:00,21,53,20,74.9762505073625,123.345
2017-09-15 18:00:00,20,60,45,89.386008170006,11.1166666666667
2017-09-16 07:00:00,12,88,20,75.0878624631297,181.768333333333
2017-09-16 08:00:00,12,82,45,60.727551002694,345.866666666667
2017-09-16 09:00:00,14,77,75,46.5387035015639,466.555
2017-09-16 10:00:00,14,77,75,32.80843817274,777.958333333334
2017-09-16 11:00:00,15,68,75,20.5397077755421,690.23
2017-09-16 12:00:00,16,63,75,14.2680208619754,803.541666666667
2017-09-16 13:00:00,16,63,75,20.5397077755421,468.485
2017-09-16 14:00:00,17,56,75,32.80843817274,489.59
2017-09-16 15:00:00,17,56,75,46.5387035015639,234.706666666667
2017-09-16 16:00:00,17,59,75,60.727551002694,140.695
2017-09-16 17:00:00,16,63,75,75.0878624631297,34.2266666666667
2017-09-16 18:00:00,15,68,75,89.4973565525416,4.89166666666667
2017-09-17 07:00:00,11,88,0,75.2003185514129,198.896666666667
2017-09-17 08:00:00,12,88,0,60.8490757769152,385.346666666666
2017-09-17 09:00:00,14,77,0,46.6815599843272,590.223333333333
2017-09-17 10:00:00,16,68,0,32.9963618444847,806.58
2017-09-17 11:00:00,17,59,20,20.8256531788618,947.676666666667
2017-09-17 12:00:00,17,52,20,14.6707324457722,986.341666666667
2017-09-17 13:00:00,17,49,45,20.8256531788618,783.643333333334
2017-09-17 15:00:00,17,49,45,46.6815599843272,360.495
2017-09-17 16:00:00,17,49,45,60.8490757769152,299.301666666666
2017-09-17 17:00:00,16,55,45,75.2003185514129,89.2266666666667
2017-09-18 07:00:00,11,94,45,75.313581712694,24.8416666666666
2017-09-18 17:00:00,19,64,20,75.313581712694,84.85
2017-09-19 07:00:00,16,68,20,75.4276139842192,159.396666666667
2017-09-19 08:00:00,17,68,45,61.0967672987547,229.731666666667
2017-09-19 09:00:00,19,60,45,46.9746523698121,342.988333333333
2017-09-19 10:00:00,19,64,75,33.3828818232141,251.161666666667
2017-09-19 12:00:00,20,64,0,15.4772913766738,717.383333333333
2017-09-19 13:00:00,22,50,0,21.4091520647174,702.446666666667
2017-09-19 15:00:00,22,41,0,46.9746523698121,557.786666666667
2017-09-19 16:00:00,21,40,0,61.0967672987547,427.253333333333
2017-09-19 17:00:00,20,35,0,75.4276139842192,135.435
2017-09-20 07:00:00,10,88,0,75.5423765260229,223.71
2017-09-20 08:00:00,11,82,0,61.2228456250142,205.435
2017-09-20 10:00:00,14,67,20,33.5812603585095,866.42
2017-09-20 11:00:00,14,67,20,21.7062573921449,968.626666666667
2017-09-20 12:00:00,15,59,20,15.8808997229603,992.826666666667
2017-09-20 13:00:00,15,63,20,21.7062573921449,928.37
2017-09-20 14:00:00,15,59,20,33.5812603585095,729.163333333334
2017-09-20 15:00:00,16,52,20,47.1247658499797,568.188333333333
2017-09-20 16:00:00,16,52,20,61.2228456250142,339.156666666666
2017-09-20 17:00:00,15,55,20,75.5423765260229,50.3016666666667
2017-09-21 07:00:00,9,94,20,75.6578296481006,244.046666666667
2017-09-21 08:00:00,9,94,45,61.3503504079837,355.571666666666
2017-09-21 09:00:00,9,94,99,47.277171075362,183.841666666667
2017-09-21 10:00:00,9,94,99,33.7828997867822,333.76
2017-09-21 11:00:00,10,88,99,22.0066371936142,141.306666666667
2017-09-21 12:00:00,11,82,75,16.2845678770398,236.256666666667
2017-09-21 13:00:00,11,82,75,22.0066371936142,126.371666666667
2017-09-21 14:00:00,11,82,75,33.7828997867822,87.2216666666667
2017-09-21 15:00:00,11,77,75,47.277171075362,68.6816666666667
2017-09-21 16:00:00,10,82,99,61.3503504079837,33.9333333333333
2017-09-21 17:00:00,10,76,99,75.6578296481006,8.68166666666667
2017-09-22 07:00:00,7,87,99,75.773932838676,38.695
2017-09-22 08:00:00,7,87,75,61.4792330425025,97.665
2017-09-22 09:00:00,8,82,75,47.4317997214418,280.818333333333
2017-09-22 10:00:00,9,71,45,33.987682136221,834.043333333333
2017-09-22 11:00:00,10,62,20,22.3100717515362,1001.165
2017-09-22 12:00:00,11,58,20,16.6881762233263,941.733333333333
2017-09-22 13:00:00,12,51,20,22.3100717515362,926.671666666667
2017-09-22 14:00:00,12,51,20,33.987682136221,782.46
2017-09-22 15:00:00,13,47,20,47.4317997214418,577.458333333333
2017-09-22 16:00:00,12,51,0,61.4792330425025,336.818333333333
2017-09-22 17:00:00,11,58,0,75.773932838676,50.7933333333334
2017-09-23 07:00:00,2,100,45,75.8906447935034,106.188333333333
2017-09-23 08:00:00,4,100,20,61.6094432460844,354.738333333333
2017-09-23 09:00:00,7,93,20,47.5885807837592,701.16
2017-09-23 10:00:00,9,76,20,34.1954862181935,747.941666666667
2017-09-23 11:00:00,10,71,45,22.6163434962209,849.17
2017-09-23 12:00:00,11,67,20,17.0916051639563,963.291666666667
2017-09-23 13:00:00,12,58,0,22.6163434962209,897.728333333334
2017-09-23 14:00:00,14,48,0,34.1954862181935,750.38
2017-09-23 15:00:00,13,51,0,47.5885807837592,541.306666666666
2017-09-23 16:00:00,13,51,0,61.6094432460844,311.113333333333
2017-09-23 17:00:00,12,54,0,75.8906447935034,52.4050000000001
2017-09-24 07:00:00,6,93,75,76.0079234461494,98.6233333333334
2017-09-24 08:00:00,6,100,75,61.7409291069614,417.84
2017-09-24 10:00:00,9,71,75,34.4061878569934,835.355
2017-09-24 11:00:00,11,62,75,22.9252371790688,150.945
2017-09-24 12:00:00,11,58,75,17.4947351542278,265.848333333333
2017-09-24 13:00:00,11,62,75,22.9252371790688,221.683333333333
2017-09-24 14:00:00,12,58,75,34.4061878569934,272.798333333333
2017-09-24 15:00:00,11,62,75,47.7474406746673,121.73
2017-09-24 16:00:00,11,67,75,61.7409291069614,125.101666666667
2017-09-24 17:00:00,10,62,45,76.0079234461494,47.1733333333334
2017-09-25 07:00:00,6,87,75,76.1257259991922,31.5016666666667
2017-09-25 08:00:00,7,81,75,61.8736371341013,61.7866666666667
2017-09-25 09:00:00,8,76,75,47.9083033227817,58.9983333333333
2017-09-25 10:00:00,8,76,75,34.6196601170408,91.6066666666667
2017-09-25 11:00:00,8,82,75,23.2365400173803,93.48
2017-09-25 16:00:00,10,76,75,61.8736371341013,40.2016666666667
2017-09-25 17:00:00,9,82,75,76.1257259991922,9.39
2017-09-26 07:00:00,7,81,75,76.2440089562786,46.4316666666667
2017-09-26 10:00:00,8,76,45,34.8357735268563,387.118333333333
2017-09-26 11:00:00,9,71,45,23.5500418137438,512.241666666667
2017-09-26 13:00:00,9,71,45,23.5500418137438,515.086666666667
2017-09-26 17:00:00,7,71,20,76.2440089562786,25.4816666666667
2017-09-27 07:00:00,5,87,75,76.3627281549762,43.4433333333333
2017-09-27 08:00:00,5,87,75,62.1424981396667,244.03
2017-09-27 09:00:00,6,81,75,48.2357207994756,195.446666666667
2017-09-27 10:00:00,7,81,75,35.0543962991939,330.278333333333
2017-09-27 11:00:00,8,71,45,23.865535052783,578.135
2017-09-27 12:00:00,9,62,75,18.7011375170038,755.535
2017-09-27 13:00:00,9,58,75,23.865535052783,366.415
2017-09-27 14:00:00,9,58,75,35.0543962991939,425.983333333333
2017-09-27 15:00:00,10,54,45,48.2357207994756,576.421666666667
2017-09-27 16:00:00,10,54,45,62.1424981396667,253.125
2017-09-27 17:00:00,8,62,45,76.3627281549762,21.965
2017-09-28 07:00:00,4,93,75,76.4818388003595,43.4183333333333
2017-09-28 10:00:00,5,87,75,35.2753945467931,168.793333333333
2017-09-28 11:00:00,5,87,75,24.1828149778565,182.668333333333
2017-09-28 12:00:00,6,81,75,19.1018785612631,232.01
2017-09-28 13:00:00,7,71,75,24.1828149778565,262.208333333333
2017-09-28 14:00:00,6,71,75,35.2753945467931,134.09
2017-09-28 15:00:00,6,71,75,48.4021119931662,74.5633333333334
2017-09-28 16:00:00,6,66,75,62.2785367150464,26.5416666666666
2017-09-28 17:00:00,6,66,75,76.4818388003595,9.91
2017-09-29 07:00:00,6,81,75,76.6012954992661,22.025
2017-09-29 08:00:00,6,87,75,62.4155687624716,58.6266666666667
2017-09-29 09:00:00,6,87,75,48.5701788871266,116.435
2017-09-29 10:00:00,6,100,75,35.4986324932731,139.828333333333
2017-09-29 11:00:00,7,93,75,24.5016796501075,122.876666666667
2017-09-29 12:00:00,7,87,75,19.5017249677711,96.8816666666668
2017-09-29 13:00:00,7,87,75,24.5016796501075,87.4483333333333
2017-09-29 14:00:00,7,93,99,35.4986324932731,53.2083333333333
2017-09-29 15:00:00,7,93,99,48.5701788871266,63.655
2017-09-29 16:00:00,6,100,99,62.4155687624716,44.9966666666667
2017-09-29 17:00:00,6,100,75,76.6012954992661,8.62833333333334
2017-09-30 07:00:00,6,100,99,76.7210522951597,28.0216666666667
2017-09-30 08:00:00,7,93,75,62.5535337052971,59.4016666666667
2017-09-30 09:00:00,7,100,75,48.7398345557937,69.8316666666667
2017-09-30 10:00:00,7,100,75,35.7239726787608,152.01
2017-09-30 15:00:00,7,71,45,48.7398345557937,370.916666666666
2017-09-30 17:00:00,6,81,45,76.7210522951597,11.2816666666667
2017-10-01 07:00:00,4,100,99,76.8410627035374,25.9316666666667
2017-10-01 08:00:00,5,93,99,62.6923697222257,24.375
2017-10-01 09:00:00,4,93,99,48.9109902260659,68.0466666666667
2017-10-01 10:00:00,4,93,99,35.951276159905,75.7916666666667
2017-10-01 11:00:00,4,93,99,25.1433698178392,75.8666666666667
2017-10-01 12:00:00,5,87,99,20.2982602352645,96.4116666666667
2017-10-01 13:00:00,5,87,99,25.1433698178392,86.6716666666667
2017-10-01 14:00:00,5,87,99,35.951276159905,74.3833333333334
2017-10-01 15:00:00,5,81,99,48.9109902260659,43.9666666666667
2017-10-01 16:00:00,5,81,99,62.6923697222257,22.6416666666666
2017-10-01 17:00:00,5,81,99,76.8410627035374,6.06833333333334
2017-10-02 07:00:00,1,100,20,76.9612797478157,117.56
2017-10-02 08:00:00,2,93,20,62.8320138076531,293.393333333333
2017-10-02 11:00:00,5,70,75,25.4658058516718,302.161666666667
2017-10-02 12:00:00,5,70,75,20.6947130656594,138.488333333333
2017-10-02 13:00:00,5,70,75,25.4658058516718,228.59
2017-10-02 14:00:00,6,66,75,36.1804027039921,387.06
2017-10-02 15:00:00,5,70,75,49.0835553872157,191.103333333333
2017-10-02 16:00:00,5,70,75,62.8320138076531,46.0116666666667
2017-10-02 17:00:00,5,70,75,76.9612797478157,4.58166666666667
2017-10-03 07:00:00,4,93,75,77.081655995635,21.59
2017-10-03 08:00:00,4,93,75,62.9724018329871,52.435
2017-10-03 09:00:00,5,87,75,49.257437901191,99.0166666666666
2017-10-03 10:00:00,6,81,75,36.4112109769301,139.315
2017-10-03 11:00:00,7,81,75,25.7890477366195,249.475
2017-10-03 12:00:00,8,71,75,21.0897992670632,394.276666666667
2017-10-03 13:00:00,8,76,75,25.7890477366195,270.565
2017-10-03 14:00:00,8,71,75,36.4112109769301,91.9550000000001
2017-10-03 15:00:00,7,71,75,49.257437901191,48.4233333333333
2017-10-03 16:00:00,7,71,75,62.9724018329871,23.5283333333333
2017-10-03 17:00:00,6,81,75,77.081655995635,4.96166666666667
2017-10-04 07:00:00,2,93,99,77.2021435955165,10.6683333333333
2017-10-04 08:00:00,2,93,99,63.1134686088166,21.56
2017-10-04 09:00:00,2,93,99,49.4325441130599,35.0583333333333
2017-10-04 10:00:00,2,93,99,36.6435587249275,50.9066666666667
2017-10-04 11:00:00,2,93,99,26.1129080347458,59.085
2017-10-04 12:00:00,2,87,99,21.4834017669079,64.3533333333333
2017-10-04 13:00:00,2,93,99,26.1129080347458,50.5
2017-10-04 14:00:00,2,87,99,36.6435587249275,37.2466666666667
2017-10-04 15:00:00,2,87,99,49.4325441130599,25.9683333333333
2017-10-04 16:00:00,2,87,99,63.1134686088166,14.63
2017-10-04 17:00:00,2,87,99,77.2021435955165,2.005
2017-10-05 07:00:00,1,93,0,77.3226943138104,78.0283333333333
2017-10-05 08:00:00,2,87,0,63.2551479478108,227.435
2017-10-05 11:00:00,8,62,75,26.4372022202305,485.758333333333
2017-10-05 12:00:00,9,54,45,21.875403932278,543.705
2017-10-05 17:00:00,9,46,0,77.3226943138104,8.70833333333333
2017-10-06 07:00:00,6,100,99,77.4432595718743,9.90166666666667
2017-10-06 08:00:00,7,93,75,63.397372728228,31.0316666666667
2017-10-06 09:00:00,7,93,75,49.7860460881606,34.9483333333333
2017-10-06 10:00:00,8,93,75,37.112300077377,47.2283333333334
2017-10-06 11:00:00,8,93,75,26.7617486665663,67.26
2017-10-06 12:00:00,8,93,99,22.2656896044718,59.165
2017-10-06 13:00:00,8,100,99,26.7617486665663,42.2466666666667
2017-10-06 14:00:00,8,100,99,37.112300077377,36.845
2017-10-06 15:00:00,8,100,99,49.7860460881606,28.8233333333333
2017-10-06 16:00:00,9,94,99,63.397372728228,21.425
2017-10-06 17:00:00,9,94,75,77.4432595718743,1.29666666666667
2017-10-07 07:00:00,10,88,45,77.563790483418,23.68
2017-10-07 08:00:00,10,88,75,63.5400749579191,51.0233333333333
2017-10-07 09:00:00,10,88,75,49.9642479485374,77.0916666666667
2017-10-07 10:00:00,9,94,75,37.3484061203103,78.1783333333334
2017-10-07 11:00:00,10,88,75,27.0863686289067,50.345
2017-10-07 12:00:00,11,77,45,22.6541431334216,550.266666666667
2017-10-07 13:00:00,11,62,75,27.0863686289067,446.56
2017-10-07 14:00:00,12,67,75,37.3484061203103,214.635
2017-10-07 15:00:00,11,67,75,49.9642479485374,50.1383333333333
2017-10-07 16:00:00,11,67,75,63.5400749579191,35.6916666666667
2017-10-07 17:00:00,10,71,75,77.563790483418,6.00833333333333
2017-10-08 07:00:00,5,100,20,77.6842378919582,169.086666666667
2017-10-08 08:00:00,7,93,0,63.6831858387092,435.013333333333
2017-10-08 09:00:00,9,87,20,50.1432859194138,660.17
2017-10-08 10:00:00,11,77,20,37.5854768330418,841.181666666667
2017-10-08 11:00:00,12,67,20,27.4108862225008,954.045
2017-10-08 12:00:00,12,58,45,23.0406494119633,881.891666666667
2017-10-08 13:00:00,13,47,45,27.4108862225008,831.906666666667
2017-10-08 14:00:00,14,44,20,37.5854768330418,746.935
2017-10-08 15:00:00,14,44,20,50.1432859194138,477.438333333333
2017-10-08 17:00:00,11,58,20,77.6842378919582,6.8
2017-10-09 07:00:00,7,100,45,77.80455240832,14.4083333333333
2017-10-09 10:00:00,11,82,0,37.8233678612024,638.53
2017-10-09 11:00:00,13,67,0,27.7351283980409,829.998333333334
2017-10-09 12:00:00,15,48,0,23.4250939099452,856.498333333333
2017-10-09 13:00:00,16,42,0,27.7351283980409,816.346666666667
2017-10-09 14:00:00,16,36,0,37.8233678612024,621.988333333333
2017-10-09 17:00:00,11,50,0,77.80455240832,4.70500000000001
2017-10-10 07:00:00,4,61,0,77.9246844481299,185.353333333333
2017-10-10 08:00:00,6,57,0,63.9703547188236,460.81
2017-10-10 11:00:00,11,41,20,28.0589249146421,911.336666666667
2017-10-10 12:00:00,11,41,0,23.8073627081652,773.905
2017-10-10 13:00:00,12,41,20,28.0589249146421,730.428333333333
2017-10-10 17:00:00,10,43,20,77.9246844481299,4.10833333333334
2017-10-11 07:00:00,6,93,99,78.0445842692431,5.075
2017-10-11 08:00:00,6,100,99,64.1142716742223,24.5466666666667
2017-10-11 09:00:00,7,100,75,50.6844163497954,74.53
2017-10-11 10:00:00,8,100,75,38.301033751242,148.566666666667
2017-10-11 13:00:00,11,54,75,28.3821083110868,287.066666666667
2017-10-11 14:00:00,11,50,75,38.301033751242,115.638333333333
2017-10-11 15:00:00,10,50,75,50.6844163497954,200.276666666667
2017-10-11 17:00:00,9,54,0,78.0445842692431,4.41166666666667
2017-10-12 07:00:00,2,93,0,78.1642020090488,31.4716666666667
2017-10-12 11:00:00,9,71,0,28.7045138758746,839.996666666667
2017-10-12 12:00:00,11,58,0,24.564920785613,896.871666666667
2017-10-12 13:00:00,12,44,20,28.7045138758746,791.218333333334
2017-10-12 14:00:00,12,41,20,38.5405206117152,672.386666666667
2017-10-12 15:00:00,12,44,20,50.865794721115,458.546666666667
2017-10-12 17:00:00,8,62,20,78.1642020090488,2.96166666666667
2017-10-13 07:00:00,7,93,75,78.2834877216007,12.2983333333333
2017-10-13 08:00:00,7,100,75,64.4024138069363,62.0866666666667
2017-10-13 09:00:00,8,93,75,51.0475036504374,53.8733333333333
2017-10-13 10:00:00,8,100,99,38.7802520385947,50.3116666666667
2017-10-13 11:00:00,9,94,75,29.0259796165508,94.66
2017-10-13 12:00:00,9,94,75,24.939985584033,68.3133333333333
2017-10-13 13:00:00,9,87,75,29.0259796165508,49.9233333333333
2017-10-13 14:00:00,9,87,75,38.7802520385947,52.01
2017-10-13 15:00:00,10,82,75,51.0475036504374,71.185
2017-10-13 16:00:00,9,82,99,64.4024138069363,27.3233333333333
2017-10-13 17:00:00,9,82,75,78.2834877216007,1.90333333333333
2017-10-14 07:00:00,8,100,99,78.4023914145207,4.44166666666667
2017-10-14 08:00:00,8,100,99,64.5464948527157,11.2333333333333
2017-10-14 09:00:00,9,94,99,51.2294402685461,21.0433333333333
2017-10-14 10:00:00,9,100,99,39.0200851464917,42.4716666666667
2017-10-14 11:00:00,10,100,99,29.3463462287146,43.04
2017-10-14 12:00:00,11,94,99,25.3124257875942,80.0116666666667
2017-10-14 13:00:00,11,88,75,29.3463462287146,119.621666666667
2017-10-14 14:00:00,12,82,75,39.0200851464917,107.833333333333
2017-10-14 15:00:00,11,88,75,51.2294402685461,31.8483333333333
2017-10-14 16:00:00,11,88,75,64.5464948527157,12.7283333333333
2017-10-15 07:00:00,7,93,75,78.520863085624,26.275
2017-10-15 10:00:00,7,100,75,39.2598777036264,84.8983333333333
2017-10-15 11:00:00,7,100,75,29.665457065049,95.9583333333333
2017-10-15 12:00:00,8,93,75,25.6821310342263,198.156666666667
2017-10-15 13:00:00,8,87,75,29.665457065049,93.015
2017-10-15 14:00:00,7,93,75,39.2598777036264,68.1783333333334
2017-10-15 15:00:00,7,93,75,51.4115013556341,28.1266666666667
2017-10-15 16:00:00,7,93,75,64.6904858316018,19.4316666666667
2017-10-15 17:00:00,7,100,75,78.520863085624,1.65666666666667
2017-10-16 07:00:00,5,100,99,78.6388527592199,20.9166666666667
2017-10-16 09:00:00,6,93,75,51.5935834387805,635.865
2017-10-16 10:00:00,7,87,75,39.4994882381927,144.395
2017-10-16 11:00:00,7,87,75,29.9831581046611,224.005
2017-10-16 12:00:00,7,87,75,26.048991772286,262.175
2017-10-16 13:00:00,8,87,75,29.9831581046611,105.646666666667
2017-10-16 14:00:00,8,82,75,39.4994882381927,252.853333333333
2017-10-16 15:00:00,8,82,75,51.5935834387805,41.7333333333333
2017-10-16 16:00:00,7,93,75,64.8343138253587,5.825
2017-10-17 07:00:00,5,100,99,78.7563105220381,20.4283333333333
2017-10-17 08:00:00,5,100,99,64.9779056890154,88.8116666666667
2017-10-17 10:00:00,7,87,20,39.7387761392588,540.356666666666
2017-10-17 11:00:00,9,71,75,30.2992979229746,612.83
2017-10-17 12:00:00,8,71,75,26.4128992930191,395.723333333333
2017-10-17 13:00:00,9,62,75,30.2992979229746,136.396666666667
2017-10-17 14:00:00,6,93,75,39.7387761392588,36.375
2017-10-17 15:00:00,6,93,75,51.7755828874991,20.6966666666667
2017-10-17 16:00:00,6,93,75,64.9779056890154,14.35
2017-10-18 07:00:00,3,93,0,78.8731865587383,60.4116666666667
2017-10-18 10:00:00,4,93,75,39.9776017523916,44.0716666666666
2017-10-18 11:00:00,6,87,75,30.6137276623719,75.5166666666667
2017-10-18 12:00:00,6,81,75,26.7737457627734,57.9683333333333
2017-10-18 13:00:00,6,81,99,30.6137276623719,41.7666666666667
2017-10-18 15:00:00,6,100,99,51.9573960072834,9.33166666666666
2017-10-18 16:00:00,7,93,99,65.1211881135015,2.905
2017-10-19 07:00:00,7,71,45,78.9894311869605,34.1983333333333
2017-10-19 08:00:00,7,71,75,65.2640876876403,77.9366666666667
2017-10-19 09:00:00,7,71,75,52.1389191310833,165.303333333333
2017-10-19 10:00:00,7,71,75,40.2158264702051,433.56
2017-10-19 11:00:00,7,71,75,30.9263010037509,753.381666666667
2017-10-19 12:00:00,6,81,75,27.1314242549521,237.95
2017-10-19 13:00:00,7,76,75,30.9263010037509,570.88
2017-10-19 14:00:00,7,71,75,40.2158264702051,372.191666666667
2017-10-19 15:00:00,6,76,75,52.1389191310833,97.2633333333334
2017-10-19 17:00:00,6,81,75,78.9894311869605,1.14166666666667
2017-10-20 07:00:00,3,87,75,79.1049948918736,15.7016666666667
2017-10-20 11:00:00,4,70,45,31.2368741391239,482.296666666667
2017-10-20 12:00:00,5,53,45,27.4858287816988,658.941666666667
2017-10-20 17:00:00,1,56,20,79.1049948918736,1.48166666666666
2017-10-21 07:00:00,0,87,75,79.2198283601856,6.275
2017-10-21 09:00:00,0,93,75,52.5006813937486,45.985
2017-10-21 11:00:00,1,93,75,31.5453057453617,145.191666666667
2017-10-21 12:00:00,1,87,75,27.8368543253035,123.67
2017-10-21 13:00:00,2,81,75,31.5453057453617,63.0183333333333
2017-10-21 14:00:00,1,87,75,40.6899245348961,78.3383333333333
2017-10-21 15:00:00,0,93,75,52.5006813937486,73.0666666666667
2017-10-21 16:00:00,0,93,75,65.548444496528,15.8266666666667
